"date";"Ïàé";"Ñ×À";"id"
2021-02-10;7702.17;36947053.04;46
2021-02-09;7786.29;37250628.71;46
2021-02-08;7814.48;37385492.95;46
2021-02-05;7741.01;37033993.61;46
2021-02-04;7721.03;36938424.82;46
2021-02-03;7669.23;36690604.29;46
2021-02-02;7626.83;36487758.18;46
2021-02-01;7602.47;36371194.66;46
2021-01-29;7537.27;36059253.19;46
2021-01-28;7674.99;36718154.98;46
2021-01-27;7635.42;36528849.1;46
2021-01-26;7745.27;37054359.57;46
2021-01-25;7724.31;36954100.42;46
2021-01-22;7659.53;36644197.21;46
2021-01-21;7710.92;36890027.34;46
2021-01-20;7809.04;37359479.39;46
2021-01-19;7780.13;37221136.45;46
2021-01-18;7786.92;37253645.8;46
2021-01-15;7760.06;37125153.43;46
2021-01-14;7853.28;37571107.03;46
2021-01-13;7778.32;37212509.21;46
2021-01-12;7830.8;37501469.5;46
2021-01-11;7843.88;37564126.06;46
2020-12-31;7502;35926855.59;46
2020-12-30;7503.2;35932601.07;46
2020-12-29;7485.03;35845594.03;46
2020-12-28;7458.93;35720578.76;46
2020-12-25;7418.32;35521101.14;46
2020-12-24;7365.05;35266027.05;46
2020-12-23;7381.2;35343388.69;46
2020-12-22;7332.06;35108086.25;46
2020-12-21;7256.21;34744885.79;46
2020-12-18;7361.77;35279776.77;46
2020-12-17;7382.37;35378491.54;46
2020-12-16;7369.49;35316795.51;46
2020-12-15;7354.93;35246996.37;46
2020-12-14;7351.23;35229273.43;46
2020-12-11;7364.76;35294092.52;46
2020-12-10;7342.77;35188710.99;46
2020-12-09;7259.75;34760860.96;46
2020-12-08;7216.95;34555954.18;46
2020-12-07;7210.42;34524686.9;46
2020-12-04;7218.11;34561487.01;46
2020-12-03;7171.91;34340261.18;46
2020-12-02;7208.08;34513449.01;46
2020-12-01;7156.86;34258221.69;46
2020-11-30;7064.3;33815162.19;46
2020-11-27;7142.21;34188116.93;46
2020-11-26;7103.33;34001991.12;46
2020-11-25;7103.61;34003341.37;46
2020-11-24;7064.91;33818065.22;46
2020-11-23;7006.09;33531504.69;46
2020-11-20;6993.62;33471849.89;46
2020-11-19;7015.24;33575308.14;46
2020-11-18;7041.59;33701403.97;46
2020-11-17;7013.97;33569244.27;46
2020-11-16;7085.47;33911447.1;46
2020-11-13;6981.67;33414635.26;46
2020-11-12;6863.48;32848971.04;46
2020-11-11;6889.84;32975140.59;46
2020-11-10;6869.21;32876421.61;46
2020-11-09;6793.36;32513392.67;46
2020-11-06;6606.33;31618244.45;46
2020-11-05;6561.32;31402833.87;46
2020-11-03;6466.01;30946688.91;46
2020-11-02;6394.18;30602884.11;46
2020-10-30;6322.02;30257529.26;46
2020-10-29;6334.15;30315598.26;46
2020-10-28;6270.75;30012163.57;46
2020-10-27;6413.29;30694339.56;46
2020-10-26;6472.29;30971704.8;46
2020-10-23;6565.1;31415866.07;46
2020-10-22;6528.26;31239546.2;46
2020-10-21;6453.02;30879511.7;46
2020-10-20;6479.73;31002333.31;46
2020-10-19;6379.15;30521087.12;46
2020-10-16;6396.69;30605043.99;46
2020-10-15;6420.6;30719442.83;46
2020-10-14;6498.06;31090007.15;46
2020-10-13;6455.23;30885110.24;46
2020-10-12;6512.12;31157276.32;46
2020-10-09;6453.69;30877742.99;46
2020-10-08;6512.53;31159256.46;46
2020-10-07;6528.38;31235088.28;46
2020-10-06;6598.01;31568225.4;46
2020-10-05;6599.04;31573152.18;46
2020-10-02;6518.76;31189066.35;46
2020-10-01;6574.26;31454599.66;46
2020-09-30;6625.5;31699764;46
2020-09-29;6655.97;31845567.68;46
2020-09-28;6690.77;32012043.47;46
2020-09-25;6630.29;31722696.07;46
2020-09-24;6640.17;31769949.66;46
2020-09-23;6640.89;31773415.18;46
2020-09-22;6676.56;31944052.98;46
2020-09-21;6653.79;31835123.92;46
2020-09-18;6773.45;32407639.84;46
2020-09-17;6781.19;32444645.28;46
2020-09-16;6753.55;32312412.78;46
2020-09-15;6767.3;32373199.31;46
2020-09-14;6679.68;31954054.88;46
2020-09-11;6616.6;31652295.67;46
2020-09-10;6565.64;31408508.42;46
2020-09-09;6565.84;31409457.94;46
2020-09-08;6543.98;31304912.52;46
2020-09-07;6624.5;31690074.44;46
2020-09-04;6614.64;31642902.32;46
2020-09-03;6585.1;31501583.3;46
2020-09-02;6629.45;31713768.54;46
2020-09-01;6687.96;31993673.38;46
2020-08-31;6629.4;31713513.93;46
2020-08-28;6683.27;31971238.75;46
2020-08-27;6748.13;32281494.97;46
2020-08-26;6783.45;32445456.93;46
2020-08-25;6746.34;32267958.5;46
2020-08-24;6778.61;32422311.34;46
2020-08-21;6725.9;32170179.98;46
2020-08-20;6754.38;32306408.71;46
2020-08-19;6858.27;32803347.74;46
2020-08-18;6863.18;32821837.01;46
2020-08-17;6896.33;32980367.82;46
2020-08-14;6927.39;33128912.78;46
2020-08-13;6941.6;33196870.06;46
2020-08-12;6916.39;33076284.99;46
2020-08-11;6796.06;32500823.91;46
2020-08-10;6756.03;32338746.72;46
2020-08-07;6740.73;32265492.43;46
2020-08-06;6773.03;32420130.07;46
2020-08-05;6788.29;32493140.54;46
2020-08-04;6756.37;32340378.07;46
2020-08-03;6722.69;32179134.36;46
2020-07-31;6664.79;31901999.83;46
2020-07-30;6642.67;31796110.86;46
2020-07-29;6717.23;32153017.54;46
2020-07-28;6678.92;31969646.91;46
2020-07-27;6677.86;31964584.99;46
2020-07-24;6704.23;32090780.01;46
2020-07-23;6644.41;31804465.43;46
2020-07-22;6674.65;31949181.8;46
2020-07-21;6666.83;31901753.83;46
2020-07-20;6587.32;31521287.8;46
2020-07-17;6491.88;31064607.67;46
2020-07-16;6452.4;30875678.64;46
2020-07-15;6430.76;30772164.95;46
2020-07-14;6398.06;30605675.66;46
2020-07-13;6445.16;30828953.54;46
2020-07-10;6498.93;31086166.96;46
2020-07-09;6441.39;30810941.72;46
2020-07-08;6497.11;31077453.89;46
2020-07-07;6499.21;31087524.7;46
2020-07-06;6563.7;31395995.71;46
2020-07-03;6499.02;31086604.17;46
2020-07-02;6483.4;31011908.97;46
2020-06-30;6392.48;30574006.59;46
2020-06-29;6424.41;30726702.84;46
2020-06-26;6381.44;30521207.77;46
2020-06-25;6397.93;30600047.65;46
2020-06-23;6470.44;30946839.08;46
2020-06-22;6430.23;30754529.01;46
2020-06-19;6412.56;30665016.25;46
2020-06-18;6354.32;30386530.08;46
2020-06-17;6418.97;30712468.21;46
2020-06-16;6467.82;30946172.97;46
2020-06-15;6335.53;30313227.12;46
2020-06-11;6338.76;30326662.17;46
2020-06-10;6459.02;30902035.9;46
2020-06-09;6488.76;31044320.16;46
2020-06-08;6531.23;31247543.25;46
2020-06-05;6443.42;30827423.4;46
2020-06-04;6364.77;30448218.69;46
2020-06-03;6474.23;30927123.52;46
2020-06-02;6366.6;30412972.09;46
2020-06-01;6280.41;30001263.98;46
2020-05-29;6157.39;29413581.88;46
2020-05-28;6215.21;29689810.33;46
2020-05-27;6151.62;29386021.37;46
2020-05-26;6122.7;29247878.97;46
2020-05-25;6075.92;29024440.04;46
2020-05-22;5968.53;28511427.89;46
2020-05-21;5950.73;28426397.5;46
2020-05-20;5999.12;28657532.13;46
2020-05-19;5909.71;28225443.11;46
2020-05-18;5885.57;28110136.19;46
2020-05-15;5768.8;27552455.98;46
2020-05-14;5750.23;27458726.67;46
2020-05-13;5783.56;27617925.66;46
2020-05-12;5848.16;27926381.74;46
2020-05-08;5869.88;28030115.2;46
2020-05-07;5884.46;28099726.24;46
2020-05-06;5889.75;28124972.57;46
2020-04-30;5921.76;28277824.38;46
2020-04-29;5927.19;28303772.78;46
2020-04-28;5861.91;27992068.3;46
2020-04-27;5801.51;27703602.18;46
2020-04-24;5750.55;27460299.31;46
2020-04-23;5845.2;27912261.42;46
2020-04-22;5781.25;27606866.73;46
2020-04-21;5645.34;26957885.89;46
2020-04-20;5715.49;27292845.65;46
2020-04-17;5761.96;27514768.97;46
2020-04-16;5689.53;27168897.57;46
2020-04-15;5647.57;26968529.69;46
2020-04-14;5887.39;28113724.31;46
2020-04-13;5906.02;28202686.21;46
2020-04-10;6000.98;28656131.42;46
2020-04-09;6014.33;28714907.94;46
2020-04-08;5949.81;28406861.31;46
2020-04-07;5900.84;28173058.33;46
2020-04-06;5878.53;28066537.1;46
2020-03-31;5346.56;25526690.69;46
2020-03-27;5346.56;25526690.69;46
2020-03-26;5534.14;26422270.65;46
2020-03-25;5483.52;26407556.62;46
2020-03-24;5431.32;26168666.13;46
2020-03-23;5132.3;24727929.06;46
2020-03-20;5270.37;25393164.31;46
2020-03-19;5077.41;24463448.45;46
2020-03-18;4819.99;23223172.42;46
2020-03-17;5063;24389024.24;46
2020-03-16;5171.21;24910284.11;46
2020-03-13;5345.31;25748940;46
2020-03-12;5207.2;25073666.72;46
2020-03-11;5704.07;27461189.79;46
2020-03-10;5724.61;27639035.39;46
2020-03-06;6184.34;29858652.35;46
2020-03-05;6418.93;30691281.18;46
2020-03-04;6487.57;31019458.28;46
2020-03-03;6521.74;31182829.85;46
2020-03-02;6419.64;30694659.6;46
2020-02-28;6355.68;30388851.97;46
2020-02-27;6716.1;32112161.02;46
2020-02-26;6990.4;33423678.7;46
2020-02-25;6991.14;33427234.17;46
2020-02-21;7208.09;34464539.91;46
2020-02-20;7214.89;34497078.3;46
2020-02-19;7216.31;34503840.33;46
2020-02-18;7153.03;34201289.9;46
2020-02-17;7253.28;34680601.82;46
2020-02-14;7242.57;34629424.65;46
2020-02-13;7241.18;34622739.92;46
2020-02-12;7245.6;34643884.33;46
2020-02-11;7127.36;34073543.2;46
2020-02-10;7069.81;33798442.31;46
2020-02-07;7120.49;34040724.99;46
2020-02-06;7121.78;34046876.21;46
2020-02-05;7152.98;34196043.93;46
2020-02-04;7077.47;34063360.46;46
2020-02-03;7013.95;33757670.5;46
2020-01-31;6997.55;33678709.9;46
2020-01-30;7085.55;34102268.92;46
2020-01-29;7109.98;34199865.1;46
2020-01-28;7067.58;33990902.16;46
2020-01-27;7016.1;33743306.36;46
2020-01-24;7202.94;34641879.6;46
2020-01-23;7144.22;34359505.29;46
2020-01-22;7212.77;34689170.22;46
2020-01-21;7282.17;35088481.26;46
2020-01-20;7335.35;35344730.55;46
2020-01-17;7223.45;34805563.94;46
2020-01-16;7127.07;34341145.83;46
2020-01-15;7063.95;34032022.28;46
2020-01-14;7064.55;34029915.8;46
2020-01-13;6992.72;33663910.6;46
2020-01-10;6936.85;33394928;46
2020-01-09;6915.35;33291416.54;46
2019-12-31;6751.26;32501494.33;46
2019-12-30;6752.4;32506954.03;46
2019-12-27;6733.79;32417360.07;46
2019-12-26;6682.35;32169729.95;46
2019-12-25;6659.87;32061496.79;46
2019-12-24;6665.81;32090133.86;46
2019-12-23;6645.07;31985278.26;46
2019-12-20;6627.39;31900154.15;46
2019-12-19;6599.95;31768095.17;46
2019-12-18;6657.96;32052694.37;46
2019-12-17;6611.89;31830903.73;46
2019-12-16;6576.09;42068515.6;46
2019-12-13;6577.03;42064479.85;46
2019-12-12;6567.96;41986506.63;46
2019-12-11;6531.45;41753106.35;46
2019-12-10;6482.5;41440206.17;46
2019-12-09;6490.8;41493273.65;46
2019-12-06;6447.89;41218941.43;46
2019-12-05;6411.26;40984754.99;46
2019-12-04;6406.09;40951748.59;46
2019-12-03;6385.28;40818726.53;46
2019-12-02;6479.22;41419216.69;46
2019-11-29;6482.31;41438948.47;46
2019-11-28;6483.07;41443832.85;46
2019-11-27;6489.16;41482761.63;46
2019-11-26;6509.5;41587806.55;46
2019-11-25;6539.54;41779720.75;46
2019-11-22;6483.32;41420545.73;46
2019-11-21;6482.2;41406351.62;46
2019-11-20;6475.6;41364214.35;46
2019-11-19;6500.66;41524327.98;46
2019-11-18;6448.08;41188433.8;46
2019-11-15;6442.82;41154804.89;46
2019-11-14;6411.65;40951752.27;46
2019-11-13;6456.54;41218468.2;46
2019-11-12;6489.16;41421658.72;46
2019-11-11;6508.12;41542693.78;46
2019-11-08;6515.03;41586811.56;46
2019-11-07;6562.84;41891999.91;46
2019-11-06;6506.31;41531174.7;46
2019-11-05;6430.39;41046558.55;46
2019-11-01;6381.37;40733612.15;46
2019-10-31;6333.45;40427731.94;46
2019-10-30;6366.62;40634516.81;46
2019-10-29;6343.62;40505863.26;46
2019-10-28;6303.44;40249296.09;46
2019-10-25;6344.08;40488756.23;46
2019-10-24;6336.97;40443375.68;46
2019-10-23;6278.2;40068305.46;46
2019-10-22;6256.18;39927775.89;46
2019-10-21;6192.13;39519003.92;46
2019-10-18;6191.02;39511904.84;46
2019-10-17;6182.09;39454935.19;46
2019-10-16;6163.18;39334241.92;46
2019-10-15;6108.08;38982606.87;46
2019-10-14;6081.82;38815019.36;46
2019-10-11;6089.5;38833984.28;46
2019-10-10;6089.52;38814124.73;46
2019-10-09;6064.21;38652834.57;46
2019-10-08;6029.44;38431182.36;46
2019-10-07;6044.71;38528518.19;46
2019-10-04;6002.45;38259159.91;46
2019-10-03;6034.14;38461171.81;46
2019-10-02;6059.01;38619677.08;46
2019-10-01;6163.73;39287131.19;46
2019-09-30;6166.35;39303869.33;46
2019-09-27;6191.69;39465334.83;46
2019-09-26;6197.34;39501357.4;46
2019-09-25;6158.28;39227425.89;46
2019-09-24;6181.65;39376268.2;46
2019-09-23;6239.85;39746983.56;46
2019-09-20;6255.9;39849251.95;46
2019-09-19;6280.99;40637148.6;46
2019-09-18;6315.16;40856223.05;46
2019-09-17;6318.15;40875552.25;46
2019-09-16;6329.37;40948137.01;46
2019-09-13;6330.74;40957001.65;46
2019-09-12;6308.76;40804798.01;46
2019-09-11;6326.82;40921657.04;46
2019-09-10;6259.95;40640593.28;46
2019-09-09;6258.84;40628425.03;46
2019-09-06;6259.75;40634327.78;46
2019-09-05;6275.49;40736468;46
2019-09-04;6264.36;40664256.51;46
2019-09-03;6212.66;40328664.15;46
2019-09-02;6192.08;40195072.63;46
2019-08-30;6147.96;39908640.3;46
2019-08-29;6104.84;39628736.76;46
2019-08-28;6045.43;39243092.58;46
2019-08-27;6008.27;39001863.53;46
2019-08-26;6028.34;39132153.57;46
2019-08-23;6013.61;39036533.17;46
2019-08-22;6049.7;41339802.42;46
2019-08-21;6028.81;41197053.55;46
2019-08-20;5989.5;40928445.35;46
2019-08-19;5973.6;40819789.39;46
2019-08-16;5944.53;40618144.64;46
2019-08-15;5954.92;40679139.56;46
2019-08-14;6004.45;41017493.42;46
2019-08-13;6063.86;41423326.67;46
2019-08-12;6078.73;41519878.79;46
2019-08-09;6077.77;41508372.72;46
2019-08-08;6115.52;41766179.72;46
2019-08-07;6065.82;41426758.4;46
2019-08-06;6082.43;41530148.79;46
2019-08-05;6046.06;41281843.55;46
2019-08-02;6083.99;41540800.89;46
2019-08-01;6190.36;42267095.51;46
2019-07-31;6221.1;42477001.95;46
2019-07-30;6207.2;42382105.38;46
2019-07-29;6217.04;42449285.13;46
2019-07-26;6198.6;42318399.33;46
2019-07-25;6149.17;41980927.91;46
2019-07-24;6120.72;41781693.18;46
2019-07-23;6176.39;42156670.31;46
2019-07-22;6162.51;42061947.81;46
2019-07-19;6180.31;42183459.63;46
2019-07-18;6183.93;42208149.3;46
2019-07-17;6119.45;41768028.78;46
2019-07-16;6176.31;42151169.8;46
2019-07-15;6199.36;42303455.85;46
2019-07-12;6242.62;42598630.24;46
2019-07-11;6254.07;42676772.52;46
2019-07-10;6321.88;43139529.13;46
2019-07-09;6302.16;43004931.99;46
2019-07-08;6275.84;45931847.97;46
2019-07-05;6293.1;46058177.15;46
2019-07-04;6313;46203817.55;46
2019-07-03;6259.06;45809064.65;46
2019-07-02;6194.73;45333261.89;46
2019-07-01;6179.87;45224478.6;46
2019-06-28;6137.95;44917749.51;46
2019-06-27;6149.65;45003350.15;46
2019-06-26;6151.42;45016302.15;46
2019-06-25;6084.12;44518788.69;46
2019-06-24;6077.37;44469439.38;46
2019-06-21;6067.63;44398139.14;46
2019-06-20;6084.46;44516286.01;46
2019-06-19;6079.93;44483143.57;46
2019-06-18;6059.04;44330328.97;46
2019-06-17;6004.53;43931489.46;46
2019-06-14;5999.28;43883114.66;46
2019-06-13;5978.12;45814629.84;46
2019-06-11;5896.48;45169032.55;46
2019-06-10;5898.59;45185199.14;46
2019-06-07;5881.37;45053280.67;46
2019-06-06;5860.73;44895173.7;46
2019-06-05;5803.99;44460493.94;46
2019-06-04;5781.52;44288402.98;46
2019-06-03;5806.84;44482324.09;46
2019-05-31;5680.19;43512135.69;46
2019-05-30;5657.46;43333004.05;46
2019-05-29;5638.5;43187784.8;46
2019-05-28;5583.56;42766963.78;46
2019-05-27;5613.11;42993331.7;46
2019-05-24;5589.21;43084037.68;46
2019-05-23;5597.86;43150698.27;46
2019-05-22;5626.88;43374399.26;46
2019-05-21;5597.65;43149085.35;46
2019-05-20;5543.27;42729856.2;46
2019-05-17;5527.25;42606364.11;46
2019-05-16;5543.37;42725632.02;46
2019-05-15;5486.45;42286978.33;46
2019-05-14;5462.81;42094749.38;46
2019-05-13;5352.82;41247198.86;46
2019-05-08;5425.47;41807023.71;46
2019-05-07;5447.99;41980529.9;46
2019-05-06;5450.36;41993813.96;46
2019-04-30;5407.63;41664560.78;46
2019-04-29;5433.21;41861666.42;46
2019-04-26;5418.93;41751614.4;46
2019-04-25;5422.59;41774808.09;46
2019-04-24;5469.11;42133263.67;46
2019-04-23;5470.69;42145400.27;46
2019-04-22;5482.13;42233532.85;46
2019-04-19;5463.9;42093060.63;46
2019-04-18;5442.31;41926769.98;46
2019-04-17;5465.38;42104479.86;46
2019-04-16;5459.49;42054145.13;46
2019-04-15;5429.69;41824574.33;46
2019-04-12;5437.33;41883400.93;46
2019-04-11;5440.67;41909168.3;46
2019-04-10;5485.3;42252937.75;46
2019-04-09;5471.14;42143850.05;46
2019-04-08;5450.65;43523109.8;46
2019-04-05;5433.08;43382773.91;46
2019-04-04;5406.39;43169724.69;46
2019-04-03;5399.73;43116477.22;46
2019-04-02;5385.83;43005495.43;46
2019-04-01;5377.9;42942206.66;46
2019-03-29;5323.93;42511266.75;46
2019-03-28;5335.13;42600648.97;46
2019-03-27;5327.38;42555590.61;46
2019-03-26;5373.48;42913803.41;46
2019-03-25;5341.31;42656874.21;46
2019-03-22;5323.43;42514122.41;46
2019-03-21;5371.95;42901634.5;46
2019-03-20;5375.58;42930578.31;46
2019-03-19;5379.87;42964880.47;46
2019-03-18;5385;42955836.42;46
2019-03-15;5358.84;42747131.62;46
2019-03-14;5333.56;42540519.92;46
2019-03-13;5356.84;42726148.5;46
2019-03-12;5344.89;42630872.11;46
2019-03-11;5348.14;42656784;46
2019-03-07;5336.3;42562302.99;46
2019-03-06;5366.04;42799529.32;46
2019-03-05;5337.44;42571419.81;46
2019-03-04;5368.77;42821327.89;46
2019-03-01;5381.11;42919715.2;46
2019-02-28;5401.51;43082471.48;46
2019-02-27;5390.32;42993216.95;46
2019-02-26;5417.81;43212441.17;46
2019-02-25;5411.7;43163742.16;46
2019-02-22;5407.41;43129538.2;46
2019-02-21;5388.8;42981040.47;46
2019-02-20;5426.92;43285103.71;46
2019-02-19;5408.39;43137320.57;46
2019-02-18;5432.42;43328957.48;46
2019-02-15;5462.64;43570060.89;46
2019-02-14;5403.72;43100052.84;46
2019-02-13;5460.38;43552019.72;46
2019-02-12;5537.29;44165460.91;46
2019-02-11;5484.85;43785595.01;46
2019-02-08;5436.13;43396652.41;46
2019-02-07;5447.97;43491191.3;46
2019-02-06;5499.85;43905296.86;46
2019-02-05;5506.61;43959271.94;46
2019-02-04;5494.86;43865450.39;46
2019-02-01;5478.38;43733913.26;46
2019-01-31;5478.34;43733600.46;46
2019-01-30;5456.6;43586864.66;46
2019-01-29;5429.29;43368716.95;46
2019-01-28;5401.77;43148826.59;46
2019-01-25;5430.72;43380107.42;46
2019-01-24;5403.74;43164637.98;46
2019-01-23;5421.47;43306226.1;46
2019-01-22;5367.72;42876843.67;46
2019-01-21;5360.51;42649307.48;46
2019-01-18;5347.56;42546265.87;46
2019-01-17;5315.6;42291945.91;46
2019-01-16;5271.61;41942000.36;46
2019-01-15;5252.2;41787552.47;46
2019-01-14;5249.22;41763839.08;46
2019-01-11;5253.21;41795568.76;46
2019-01-10;5236.34;41661335.31;46
2019-01-09;5191.68;41306063.38;46
2018-12-29;5054.53;40214834.52;46
2018-12-28;5020.7;39945657.02;46
2018-12-27;4982.68;39643162.38;46
2018-12-26;4968.05;39501764.35;46
2018-12-25;4939.8;39277151.59;46
2018-12-24;4995.49;39719934.99;46
2018-12-21;5033.98;40026011.41;46
2018-12-20;5029.39;39984523.58;46
2018-12-19;5050.26;40150439.72;46
2018-12-18;5032.89;40012358.98;46
2018-12-17;5030.5;39993361.82;46
2018-12-14;5041.27;40078975.81;46
2018-12-13;5067.53;40287697.12;46
2018-12-12;5060.14;40228955.72;46
2018-12-11;5090.01;40466447.22;46
2018-12-10;5114.79;40663468.19;46
2018-12-07;5152.8;40965639.29;46
2018-12-06;5120.27;40707052.33;46
2018-12-05;5164.69;41060183.67;46
2018-12-04;5150.18;40944802.32;46
2018-12-03;5147.72;40925260.55;46
2018-11-30;5079.34;40376617.1;46
2018-11-29;5108.82;40610982.33;46
2018-11-28;5062.2;40240356.34;46
2018-11-27;4998.76;39736058.11;46
2018-11-26;4942.21;39281588.1;46
2018-11-23;5016.43;39972313.39;46
2018-11-22;5062.15;41384464.39;46
2018-11-21;5029.33;41116164.23;46
2018-11-20;4979.31;40707245.32;46
2018-11-19;5044.58;41240790.68;46
2018-11-16;5046.02;41252573.88;46
2018-11-15;5058.07;41351072.23;46
2018-11-14;5034.62;41159427.15;46
2018-11-13;5012.12;41365187.07;46
2018-11-12;5035.14;41630688.34;46
2018-11-09;5031.02;41596684.55;46
2018-11-08;5079;41993349.05;46
2018-11-07;5087.88;42066805.99;46
2018-11-06;5038.16;41655713.36;46
2018-11-02;4990.05;41257882.64;46
2018-11-01;4961.24;41019678.84;46
2018-10-31;4961.97;41025709.44;46
2018-10-30;4901.58;40526411.99;46
2018-10-29;4912.25;40614678.43;46
